status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,new_reaction_count,postive_reactions,negative_reactions,interesting
3843,1,5185,3,0,0,3,0,0,0,0,0,0,3,0,0.0
3844,1,5184,1,0,0,1,0,0,0,0,0,0,1,0,0.0
3845,1,5183,4,0,0,2,2,0,0,0,0,2,4,0,0.0
3846,1,5210,5,0,0,5,0,0,0,0,0,0,5,0,0.0
3847,1,5209,4,0,3,4,0,0,0,0,0,0,4,0,0.75
3848,1,5132,529,226,5,515,5,9,0,0,0,14,529,0,0.43667296786389415
3849,3,5119,984,5166,690,768,200,4,11,0,1,216,972,12,5.951219512195122
3850,1,5108,373,54,1,362,7,4,0,0,0,11,373,0,0.14745308310991956
3851,3,5556,256,535,52,220,34,0,2,0,0,36,254,2,2.29296875
3852,3,5591,1238,7895,1101,981,233,8,14,1,1,257,1222,16,7.266558966074314
3853,1,5585,315,34,1,309,3,3,0,0,0,6,315,0,0.1111111111111111
3854,3,5517,252,733,77,220,25,2,5,0,0,32,247,5,3.2142857142857144
3855,3,5549,1140,6523,879,901,214,7,10,3,5,239,1122,18,6.492982456140351
3856,1,5464,624,11,104,616,6,0,2,0,0,8,622,2,0.1842948717948718
3857,3,5463,174,324,31,151,21,0,2,0,0,23,172,2,2.0402298850574714
3858,3,5462,245,477,61,210,31,2,2,0,0,35,243,2,2.195918367346939
3859,3,5501,1156,7208,997,845,282,10,14,2,3,311,1137,19,7.0977508650519034
3860,1,5451,1818,33,5,1775,29,6,8,0,0,43,1810,8,0.020902090209020903
3861,1,5447,876,133,4,865,5,6,0,0,0,11,876,0,0.15639269406392695
3862,1,5445,185,31,1,182,2,1,0,0,0,3,185,0,0.17297297297297298
3863,3,5355,763,4083,784,597,159,3,4,0,0,166,759,4,6.378768020969856
3864,3,5211,288,1715,89,234,45,0,8,0,1,54,279,9,6.263888888888889
3865,3,5236,910,5963,874,695,198,5,10,1,1,215,898,12,7.513186813186813
3866,1,5224,352,29,3,323,2,3,23,1,0,29,328,24,0.09090909090909091
3867,1,5031,565,25,2,549,7,7,2,0,0,16,563,2,0.047787610619469026
3868,3,4881,856,5204,793,647,187,6,11,3,2,209,840,16,7.005841121495327
3869,3,4871,509,17,131,386,3,18,102,0,0,123,407,102,0.2907662082514735
3870,2,4848,257,28,0,248,5,1,0,3,0,9,254,3,0.10894941634241245
3871,3,4805,1059,6535,915,827,215,3,8,3,3,232,1045,14,7.0349386213408875
3872,3,4740,835,3919,684,606,217,2,4,1,5,229,825,10,5.512574850299401
3873,3,4699,820,4829,739,523,276,6,13,2,0,297,805,15,6.790243902439024
3874,3,4649,291,895,167,243,46,0,2,0,0,48,289,2,3.649484536082474
3875,3,4680,1004,7061,1003,746,237,3,16,0,2,258,986,18,8.03187250996016
3876,1,4661,359,47,3,350,4,4,1,0,0,9,358,1,0.1392757660167131
3877,3,4644,846,3692,1636,680,141,3,16,4,2,166,824,22,6.297872340425532
3878,1,4621,426,40,5,420,6,0,0,0,0,6,426,0,0.1056338028169014
3879,1,4609,2402,97,3,2344,41,17,0,0,0,58,2402,0,0.041631973355537054
3880,1,4571,258,37,3,250,5,3,0,0,0,8,258,0,0.15503875968992248
3881,3,4526,329,1909,137,240,85,1,2,0,1,89,326,3,6.218844984802431
3882,3,4540,808,5516,760,597,198,6,5,1,1,211,801,7,7.767326732673268
3883,3,4493,892,6622,1026,612,260,9,9,1,1,280,881,11,8.573991031390134
3884,1,4484,195,22,2,191,3,0,1,0,0,4,194,1,0.12307692307692308
3885,3,4470,914,7013,1011,584,251,57,17,3,2,330,892,22,8.778993435448578
3886,3,4447,1048,3740,974,866,165,5,8,1,3,182,1036,12,4.498091603053435
3887,1,4442,563,28,5,554,4,4,1,0,0,9,562,1,0.0586145648312611
3888,3,4386,703,4007,844,548,139,4,7,3,2,155,691,12,6.900426742532006
3889,1,4365,707,63,3,694,7,6,0,0,0,13,707,0,0.09335219236209336
3890,1,4349,213,5,2,209,3,1,0,0,0,4,213,0,0.03286384976525822
3891,3,4322,250,1061,54,213,36,0,0,1,0,37,249,1,4.46
3892,3,4331,829,6940,1055,648,166,5,4,2,4,181,819,10,9.644149577804583
3893,3,5002,1078,9452,1379,820,234,8,10,3,3,258,1062,16,10.04730983302412
3894,1,4992,287,65,3,280,1,6,0,0,0,7,287,0,0.23693379790940766
3895,3,4908,305,1724,223,248,49,3,2,2,1,57,300,5,6.383606557377049
3896,3,4921,543,2041,476,445,87,3,8,0,0,98,535,8,4.6353591160221
3897,3,4919,300,297,60,267,29,3,1,0,0,33,299,1,1.19
3898,3,4899,840,7145,1136,624,196,6,8,2,4,216,826,14,9.858333333333333
3899,3,4817,840,4018,1412,683,144,6,6,0,1,157,833,7,6.464285714285714
3900,1,4515,273,69,5,260,6,7,0,0,0,13,273,0,0.27106227106227104
3901,1,4512,576,158,8,562,10,4,0,0,0,14,576,0,0.2881944444444444
3902,1,4052,293,0,1,286,7,0,0,0,0,7,293,0,0.0034129692832764505
3903,1,4034,581,20,0,545,6,28,1,1,0,36,579,2,0.03442340791738382
3904,1,4014,751,35,2,733,7,11,0,0,0,18,751,0,0.0492676431424767
3905,2,4000,473,83,4,450,20,0,3,0,0,23,470,3,0.1839323467230444
3906,1,3851,1386,51,6,1367,9,10,0,0,0,19,1386,0,0.04112554112554113
3907,1,3857,434,58,17,420,7,6,1,0,0,14,433,1,0.1728110599078341
3908,1,3833,391,8,48,278,0,13,97,1,2,113,291,100,0.1432225063938619
3909,1,3807,280,29,4,277,3,0,0,0,0,3,280,0,0.11785714285714285
3910,1,3794,345,70,2,335,4,5,1,0,0,10,344,1,0.20869565217391303
3911,1,4225,296,31,5,291,1,4,0,0,0,5,296,0,0.12162162162162163
3912,1,4185,186,19,1,174,5,7,0,0,0,12,186,0,0.10752688172043011
3913,1,4180,358,12,2,348,4,5,1,0,0,10,357,1,0.03910614525139665
3914,1,4158,414,5,61,356,0,1,57,0,0,58,357,57,0.15942028985507245
3915,1,3872,429,88,0,415,3,10,1,0,0,14,428,1,0.20512820512820512
3916,1,3868,136,18,1,134,2,0,0,0,0,2,136,0,0.13970588235294118
3917,1,3695,125,4,2,123,1,0,1,0,0,2,124,1,0.048
3918,1,3542,251,18,2,246,3,2,0,0,0,5,251,0,0.0796812749003984
3919,1,3546,158,9,1,157,1,0,0,0,0,1,158,0,0.06329113924050633
3920,1,3529,177,16,1,171,3,3,0,0,0,6,177,0,0.096045197740113
3921,1,3524,287,38,2,260,0,12,2,1,12,27,272,15,0.13937282229965156
3922,1,3471,153,7,42,148,0,2,3,0,0,5,150,3,0.3202614379084967
3923,1,3454,214,18,1,211,1,2,0,0,0,3,214,0,0.08878504672897196
3924,1,3430,806,51,0,770,23,12,1,0,0,36,805,1,0.06327543424317618
3925,1,3419,312,37,6,303,5,4,0,0,0,9,312,0,0.13782051282051283
3926,1,3380,244,30,5,237,3,4,0,0,0,7,244,0,0.14344262295081966
3927,1,3335,637,64,8,627,8,2,0,0,0,10,637,0,0.1130298273155416
3928,1,3296,195,15,0,188,4,3,0,0,0,7,195,0,0.07692307692307693
3929,1,3295,287,43,3,281,4,2,0,0,0,6,287,0,0.1602787456445993
3930,1,3139,357,59,3,341,6,10,0,0,0,16,357,0,0.17366946778711484
3931,1,3082,182,27,1,176,4,2,0,0,0,6,182,0,0.15384615384615385
3932,1,3071,307,51,4,301,5,1,0,0,0,6,307,0,0.1791530944625407
3933,1,3660,403,89,4,391,8,4,0,0,0,12,403,0,0.23076923076923078
3934,1,3616,211,24,1,209,2,0,0,0,0,2,211,0,0.11848341232227488
3935,1,3615,300,46,1,285,0,8,7,0,0,15,293,7,0.15666666666666668
3936,1,2891,287,29,3,278,4,5,0,0,0,9,287,0,0.11149825783972125
3937,1,2873,223,19,1,211,7,1,0,4,0,12,219,4,0.08968609865470852
3938,1,2872,181,15,0,179,2,0,0,0,0,2,181,0,0.08287292817679558
3939,1,2871,56,3,0,54,1,1,0,0,0,2,56,0,0.05357142857142857
3940,1,2811,378,48,3,367,4,6,0,1,0,11,377,1,0.1349206349206349
3941,1,2790,397,87,10,383,5,9,0,0,0,14,397,0,0.24433249370277077
3942,1,2709,397,76,4,382,9,6,0,0,0,15,397,0,0.20151133501259447
3943,1,2631,940,49,1,862,40,38,0,0,0,78,940,0,0.05319148936170213
3944,1,2638,138,8,0,136,2,0,0,0,0,2,138,0,0.057971014492753624
3945,1,2637,78,5,1,78,0,0,0,0,0,0,78,0,0.07692307692307693
3946,1,2980,128,5,4,123,1,4,0,0,0,5,128,0,0.0703125
3947,1,2738,306,32,4,302,2,2,0,0,0,4,306,0,0.11764705882352941
3948,1,427,128,12,1,123,1,4,0,0,0,5,128,0,0.1015625
3949,1,435,119,9,0,115,2,1,1,0,0,4,118,1,0.07563025210084033
3950,1,377,96,5,2,92,0,3,0,1,0,4,95,1,0.07291666666666667
3951,1,389,354,66,2,348,3,3,0,0,0,6,354,0,0.192090395480226
3952,1,269,121,11,1,114,7,0,0,0,0,7,121,0,0.09917355371900827
3953,1,126,94,9,1,90,0,3,0,1,0,4,93,1,0.10638297872340426
3954,1,98,164,15,5,158,0,6,0,0,0,6,164,0,0.12195121951219512
3955,1,2,342,34,1,326,12,4,0,0,0,16,342,0,0.1023391812865497
3956,1,2326,163,13,0,159,4,0,0,0,0,4,163,0,0.07975460122699386
3957,1,2289,73,11,0,71,1,1,0,0,0,2,73,0,0.1506849315068493
3958,1,2306,247,17,1,241,3,1,2,0,0,6,245,2,0.0728744939271255
3959,1,2303,53,3,0,50,3,0,0,0,0,3,53,0,0.05660377358490566
3960,2,2288,120,17,0,117,3,0,0,0,0,3,120,0,0.14166666666666666
3961,1,2201,155,31,1,144,4,7,0,0,0,11,155,0,0.2064516129032258
3962,1,2136,431,27,0,414,10,6,1,0,0,17,430,1,0.06264501160092807
3963,2,2095,110,15,0,108,2,0,0,0,0,2,110,0,0.13636363636363635
3964,1,2087,187,18,0,183,4,0,0,0,0,4,187,0,0.0962566844919786
3965,1,1983,105,20,0,104,0,1,0,0,0,1,105,0,0.19047619047619047
3966,1,1986,99,16,0,97,2,0,0,0,0,2,99,0,0.16161616161616163
3967,2,1887,161,18,0,158,3,0,0,0,0,3,161,0,0.11180124223602485
3968,2,1884,91,6,0,82,0,0,0,8,1,9,82,9,0.06593406593406594
3969,1,1842,316,65,16,306,4,6,0,0,0,10,316,0,0.2563291139240506
3970,1,1813,91,5,0,87,2,2,0,0,0,4,91,0,0.054945054945054944
3971,1,1773,151,9,1,147,1,3,0,0,0,4,151,0,0.06622516556291391
3972,2,2508,70,12,0,66,0,2,1,1,0,4,68,2,0.17142857142857143
3973,3,5139,154,821,75,120,32,0,2,0,0,34,152,2,5.818181818181818
3974,3,5155,208,981,108,165,37,1,3,2,0,43,203,5,5.235576923076923
3975,3,5149,2,0,0,2,0,0,0,0,0,0,2,0,0.0
3976,3,5138,17,0,1,16,1,0,0,0,0,1,17,0,0.058823529411764705
3977,3,5136,9,0,1,9,0,0,0,0,0,0,9,0,0.1111111111111111
3978,3,5135,123,524,56,100,21,0,1,1,0,23,121,2,4.715447154471545
3979,3,5089,157,591,61,123,29,1,3,1,0,34,153,4,4.1528662420382165
3980,3,5116,24,0,0,24,0,0,0,0,0,0,24,0,0.0
3981,3,5113,27,0,4,27,0,0,0,0,0,0,27,0,0.14814814814814814
3982,3,5113,190,723,85,127,55,1,5,0,2,63,183,7,4.252631578947368
3983,3,5104,19,0,0,19,0,0,0,0,0,0,19,0,0.0
3984,3,5088,22,2,1,22,0,0,0,0,0,0,22,0,0.13636363636363635
3985,3,5086,164,1120,67,120,40,0,2,2,0,44,160,4,7.237804878048781
3986,3,5053,186,817,68,154,27,2,3,0,0,32,183,3,4.758064516129032
3987,3,5071,41,0,0,41,0,0,0,0,0,0,41,0,0.0
3988,3,5070,249,1734,247,198,47,1,3,0,0,51,246,3,7.955823293172691
3989,3,5062,83,272,14,73,10,0,0,0,0,10,83,0,3.4457831325301207
3990,3,5051,156,333,97,124,30,1,0,0,1,32,155,1,2.7564102564102564
3991,3,5562,219,994,112,174,40,3,1,0,1,45,217,2,5.050228310502283
3992,3,5593,7,0,0,7,0,0,0,0,0,0,7,0,0.0
3993,3,5589,123,574,49,103,18,0,2,0,0,20,121,2,5.065040650406504
3994,3,5584,171,408,38,143,27,1,0,0,0,28,171,0,2.608187134502924
3995,3,5560,180,1002,76,148,28,2,0,1,1,32,178,2,5.988888888888889
3996,1,5529,325,10,1,319,4,1,1,0,0,6,324,1,0.033846153846153845
3997,3,5525,164,518,40,138,23,1,2,0,0,26,162,2,3.402439024390244
3998,3,5545,24,0,1,23,1,0,0,0,0,1,24,0,0.041666666666666664
3999,3,5543,215,1229,84,167,44,0,2,1,1,48,211,4,6.1069767441860465
4000,3,5536,75,450,25,63,12,0,0,0,0,12,75,0,6.333333333333333
4001,3,5524,134,360,65,107,27,0,0,0,0,27,134,0,3.171641791044776
4002,3,5473,145,746,61,113,31,0,1,0,0,32,144,1,5.56551724137931
4003,1,5500,68,4,0,68,0,0,0,0,0,0,68,0,0.058823529411764705
4004,3,5499,22,4,0,21,1,0,0,0,0,1,22,0,0.18181818181818182
4005,3,5498,160,1020,61,122,38,0,0,0,0,38,160,0,6.75625
4006,3,5486,91,432,32,77,14,0,0,0,0,14,91,0,5.0989010989010985
4007,3,5470,132,332,56,101,31,0,0,0,0,31,132,0,2.9393939393939394
4008,3,5430,20,2,0,20,0,0,0,0,0,0,20,0,0.1
4009,3,5429,150,568,30,110,38,1,1,0,0,40,149,1,3.986666666666667
4010,1,5446,43,2,0,43,0,0,0,0,0,0,43,0,0.046511627906976744
4011,3,5444,203,775,62,161,37,2,3,0,0,42,200,3,4.123152709359606
4012,3,5438,53,134,10,44,9,0,0,0,0,9,53,0,2.7169811320754715
4013,3,5427,26,3,3,25,1,0,0,0,0,1,26,0,0.23076923076923078
4014,3,5426,103,440,69,80,20,1,1,0,1,23,101,2,4.941747572815534
4015,3,5400,31,4,0,31,0,0,0,0,0,0,31,0,0.12903225806451613
4016,3,5399,133,758,52,108,24,0,1,0,0,25,132,1,6.090225563909774
4017,3,5417,124,416,41,104,20,0,0,0,0,20,124,0,3.685483870967742
4018,1,5416,34,1,0,34,0,0,0,0,0,0,34,0,0.029411764705882353
4019,3,5396,28,1,2,28,0,0,0,0,0,0,28,0,0.10714285714285714
4020,3,5395,13,0,0,13,0,0,0,0,0,0,13,0,0.0
4021,3,5395,114,938,59,86,27,1,0,0,0,28,114,0,8.74561403508772
4022,1,4870,500,9,15,497,1,2,0,0,0,3,500,0,0.048
4023,1,4800,15,0,0,15,0,0,0,0,0,0,15,0,0.0
4024,1,4754,35,0,15,35,0,0,0,0,0,0,35,0,0.42857142857142855
4025,1,4707,5,0,15,5,0,0,0,0,0,0,5,0,3.0
4026,1,4676,5,0,15,5,0,0,0,0,0,0,5,0,3.0
4027,1,4641,2,0,15,2,0,0,0,0,0,0,2,0,7.5
4028,1,4605,25,1,1,25,0,0,0,0,0,0,25,0,0.08
4029,3,5148,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4030,3,5098,1,0,1,1,0,0,0,0,0,0,1,0,1.0
4031,3,5576,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4032,3,5535,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4033,3,5474,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4034,3,5409,1,0,3,1,0,0,0,0,0,0,1,0,3.0
4035,3,5341,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4036,3,5213,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4037,3,5022,4,0,3,4,0,0,0,0,0,0,4,0,0.75
4038,3,5030,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4039,3,5029,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4040,3,4863,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4041,3,4873,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4042,3,4789,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4043,3,4794,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4044,3,4792,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4045,3,4764,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4046,3,4749,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4047,3,4748,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4048,3,4720,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4049,3,4720,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4050,3,4673,5,0,0,4,1,0,0,0,0,1,5,0,0.0
4051,3,4590,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4052,3,4598,9,0,0,9,0,0,0,0,0,0,9,0,0.0
4053,3,4572,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4054,3,4550,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4055,3,4551,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4056,3,4531,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4057,3,4538,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4058,3,4532,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4059,3,4525,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4060,3,4482,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4061,3,4446,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4062,3,4438,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4063,3,4436,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4064,3,4424,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4065,3,4422,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4066,3,4421,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4067,3,4408,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4068,3,4406,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4069,3,4403,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4070,3,4393,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4071,3,4397,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4072,3,4376,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4073,3,4377,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4074,3,4364,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4075,3,4354,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4076,3,4347,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4077,3,4326,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4078,3,4976,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4079,3,4979,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4080,3,4959,5,0,0,5,0,0,0,0,0,0,5,0,0.0
4081,3,4946,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4082,3,4913,4,0,1,4,0,0,0,0,0,0,4,0,0.25
4083,3,4889,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4084,3,4888,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4085,3,4514,1,0,1,1,0,0,0,0,0,0,1,0,1.0
4086,3,4070,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4087,3,4037,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4088,3,4020,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4089,3,4012,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4090,3,3994,2,0,1,2,0,0,0,0,0,0,2,0,0.5
4091,3,3977,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4092,3,3946,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4093,3,3919,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4094,3,3899,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4095,3,4294,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4096,3,4266,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4097,3,4234,2,0,0,1,1,0,0,0,0,1,2,0,0.0
4098,3,4203,1,0,1,1,0,0,0,0,0,0,1,0,1.0
4099,3,4201,2,0,1,2,0,0,0,0,0,0,2,0,0.5
4100,3,4157,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4101,3,4127,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4102,3,4123,5,0,0,5,0,0,0,0,0,0,5,0,0.0
4103,3,3874,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4104,3,3702,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4105,3,3549,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4106,3,3545,12,1,4,12,0,0,0,0,0,0,12,0,0.4166666666666667
4107,3,3495,6,0,12,6,0,0,0,0,0,0,6,0,2.0
4108,3,3501,12,0,14,12,0,0,0,0,0,0,12,0,1.1666666666666667
4109,3,3500,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4110,3,3474,12,0,8,12,0,0,0,0,0,0,12,0,0.6666666666666666
4111,3,3483,11,0,7,11,0,0,0,0,0,0,11,0,0.6363636363636364
4112,3,3455,10,0,0,10,0,0,0,0,0,0,10,0,0.0
4113,3,3400,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4114,3,3418,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4115,3,3416,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4116,3,3368,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4117,3,3362,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4118,3,3334,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4119,3,3337,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4120,3,3330,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4121,3,3322,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4122,3,3290,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4123,3,3285,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4124,3,3237,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4125,3,3233,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4126,3,3213,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4127,3,3152,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4128,3,3132,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4129,3,3131,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4130,3,3088,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4131,3,3676,2,0,1,2,0,0,0,0,0,0,2,0,0.5
4132,3,3682,1,0,1,1,0,0,0,0,0,0,1,0,1.0
4133,3,3679,0,0,1,0,0,0,0,0,0,0,0,0,0.0
4134,3,3666,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4135,3,3665,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4136,3,3662,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4137,3,3627,1,0,1,1,0,0,0,0,0,0,1,0,1.0
4138,3,3626,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4139,3,3609,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4140,3,3617,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4141,3,3580,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4142,3,3592,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4143,3,3585,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4144,3,3583,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4145,3,3567,4,0,1,4,0,0,0,0,0,0,4,0,0.25
4146,3,3571,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4147,3,3570,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4148,3,3515,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4149,3,3264,1,0,0,0,1,0,0,0,0,1,1,0,0.0
4150,3,3050,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4151,3,3049,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4152,3,3051,2,0,1,2,0,0,0,0,0,0,2,0,0.5
4153,3,3048,64,91,322,54,7,1,2,0,0,10,62,2,6.453125
4154,3,2917,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4155,3,2916,34,73,242,27,5,1,0,0,1,7,33,1,9.264705882352942
4156,3,2921,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4157,3,2918,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4158,3,2897,3,0,1,3,0,0,0,0,0,0,3,0,0.3333333333333333
4159,3,2875,4,0,1,4,0,0,0,0,0,0,4,0,0.25
4160,3,2834,7,0,0,7,0,0,0,0,0,0,7,0,0.0
4161,3,2813,4,0,0,3,1,0,0,0,0,1,4,0,0.0
4162,3,2797,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4163,3,2794,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4164,3,2791,3,0,0,2,1,0,0,0,0,1,3,0,0.0
4165,3,2763,5,0,0,5,0,0,0,0,0,0,5,0,0.0
4166,3,2761,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4167,1,2696,1,1,1,1,0,0,0,0,0,0,1,0,2.0
4168,3,2577,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4169,3,3020,5,0,1,5,0,0,0,0,0,0,5,0,0.2
4170,3,3018,5,0,0,5,0,0,0,0,0,0,5,0,0.0
4171,3,2983,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4172,3,2937,4,0,1,4,0,0,0,0,0,0,4,0,0.25
4173,3,456,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4174,3,433,7,0,0,7,0,0,0,0,0,0,7,0,0.0
4175,3,384,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4176,3,330,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4177,3,328,1,0,1,1,0,0,0,0,0,0,1,0,1.0
4178,3,306,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4179,3,305,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4180,3,294,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4181,3,292,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4182,3,290,4,0,0,4,0,0,0,0,0,0,4,0,0.0
4183,3,275,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4184,3,272,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4185,3,270,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4186,3,268,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4187,3,253,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4188,3,222,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4189,3,220,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4190,3,217,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4191,3,186,11,0,0,10,1,0,0,0,0,1,11,0,0.0
4192,3,179,3,0,0,3,0,0,0,0,0,0,3,0,0.0
4193,3,134,6,0,0,6,0,0,0,0,0,0,6,0,0.0
4194,3,112,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4195,3,99,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4196,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4197,3,71,2,0,0,2,0,0,0,0,0,0,2,0,0.0
4198,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4199,3,27,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4200,3,573,7,1,0,7,0,0,0,0,0,0,7,0,0.14285714285714285
4201,3,554,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4202,3,552,3,0,1,3,0,0,0,0,0,0,3,0,0.3333333333333333
4203,3,550,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4204,3,523,1,0,0,1,0,0,0,0,0,0,1,0,0.0
4205,3,522,1,0,0,1,0,0,0,0,0,0,1,0,0.0
